Id_ref,author_name,hash_values,norm_title_str,years
Bernstein1994,"[u'bernstein', u'l', u'henderson', u'be', u'hanisch', u'r', u'sullivanhalley', u'j', u'ross', u'rk']","[123958211, 220911830, 79162453, 54827463, 93132520, 76410037, 91267116, 132504170, 91549750, 16781049, 30935519, 37497648, 79748321, 114078990, 2876276, 68889774, 72909377, 170461492, 61490318, 29902839, 176100480, 59703720, 34752021, 18074891, 42698225, 10123539, 14324541, 84283560, 8608420, 146144060, 31613492, 66505787, 24141758, 10634825, 123865666, 21525001, 32389227, 73542176, 15498386, 104348680, 27054502, 61141720, 31927900, 88433747, 209551734, 7664081, 4988652, 45933551, 38732693, 28855749, 341182, 48639997, 165446921, 31317518, 25690442, 124352110, 15918405, 171161660, 219802464, 58186263, 9256321, 224898485, 215758929, 122655247, 100391926, 27480817, 17473067, 54931567, 101905360, 188319360, 164632390, 9342696, 45612283, 24906987, 32129913, 18136152, 28917499, 25613497, 19621126, 31234338, 12555896, 84449274, 239689, 24503401, 56827133, 13276971, 61425760, 51650851, 51414748, 105466000, 11937896, 52922906, 32825262, 89049917, 6064973, 157467792, 322591227, 4703063, 143003054, 35168392, 9270915]",physicalexerciseandreducedriskofbreastcancerinyoungwomen,[u'1994']
HOMEOFFICE1996,[u'homeoffice'],"[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,"[u'1996', u'1995']"
Wolfe2004,"[u'wolfe', u'da', u'gertler', u'ms']","[40058549, 241461236, 25391853, 54827463, 131854864, 2858579, 105246563, 13885554, 71403357, 77177812, 54208302, 32125027, 145262409, 81797066, 156781133, 40989649, 36843235, 32232188, 17607078, 30007277, 13468266, 82955306, 23556051, 15298203, 293407328, 53004172, 116784766, 49228871, 110891948, 20884131, 13285849, 34853527, 64616859, 42530752, 10685345, 176208874, 81213639, 78488655, 24968438, 304697109, 62472170, 3563493, 35909622, 12178637, 239023419, 68425525, 75869641, 14393418, 78905044, 19037467, 680576, 739103, 51129591, 12640631, 40700591, 30536679, 68743823, 285832267, 6129609, 39161355, 278851782, 113288259, 98010371, 21331244, 4532941, 36362193, 4013923, 165039155, 29671389, 38151628, 122331948, 67407579, 71686423, 118337930, 50076765, 17893614, 250543692, 33981664, 25356714, 30120155, 163902855, 323796683, 62437476, 33261082, 176632572, 52357953, 83016758, 26128684, 89080516, 20851018, 105252596, 146497328, 85653397, 182594061, 17591622, 91841901, 118753805, 48748239, 33086064, 34704665, 79759171]",clustersfromtheinsideandoutlocaldynamicsandgloballinkages,[u'2004']
Taylor1989,[u'taylor'],"[808846617, 343431346, 138375420, 29488442, 297732206, 344472375, 154668750, 31086600, 11751046, 42834596, 814451794, 27973288, 767255831, 79972030, 75710802, 44194421, 436838361, 377525097, 78278374, 253061668, 253465463, 238220645, 346235543, 1018992583, 124552841, 248964676, 75413793, 9991921, 210852150, 15725716, 85374947, 546020516, 6335715, 108643684, 129776622, 33059765, 183519514, 645435199, 245357184, 2585871, 560573586, 519366398, 22860706, 12178637, 66149591, 215284379, 4972575, 545848538, 427311111, 119547048, 108880347, 828924773, 334544685, 51066600, 239897202, 993220402, 129061750, 1726262, 92931202, 358594425, 191726695, 171749559, 636774949, 352568628, 329900703, 425067127, 233619528, 367505153, 215208777, 285230431, 24949833, 10423003, 218203692, 24906987, 149338416, 161563774, 18310243, 759505644, 870687105, 408909348, 150932815, 503978166, 5639670, 39272925, 153959044, 322467185, 113304280, 146703946, 247666075, 121605061, 50274767, 36166584, 443789803, 154962135, 118562420, 445764353, 6705133, 195241153, 372608382, 290013902, 43727885]",primetimefamilies,[u'1989']
Eagly1992,"[u'eagly', u'ah', u'makhijani', u'mj', u'klonsky', u'bg']","[670593387, 38918542, 104145987, 27432013, 89435433, 34261969, 25875521, 23159389, 98626337, 15898726, 131505470, 39552912, 8701684, 43464225, 63816882, 12923789, 80727132, 77017639, 82582261, 71134450, 56809264, 151823619, 286875037, 216653965, 5822667, 103524685, 139816234, 44773714, 54508343, 180364853, 22346849, 226156868, 16690930, 48667677, 294490648, 76810832, 117288902, 25271031, 23823055, 63918134, 85170045, 64613158, 180372089, 36771302, 108299715, 103566814, 51419514, 39562356, 151434215, 14363911, 105947751, 96018156, 80262813, 16337477, 40700591, 201453859, 309083047, 119929379, 23730607, 30268474, 247175745, 9568476, 261185104, 102787756, 127028779, 220708995, 173805571, 98081714, 92672778, 3980181, 37261770, 27700, 60052609, 65988573, 5187889, 12600155, 19128694, 270470716, 7613146, 30120155, 131161829, 155018273, 96827512, 31646680, 68464562, 25374614, 89092110, 495922765, 161115727, 61733690, 92774215, 173721422, 128138092, 39159166, 142332334, 152919904, 90883846, 327328273, 34752319, 223892997, 70253734]",genderandevaluationofleadersametaanalysis,[u'1992']
Kostakopoulou2000,"[u'kostakopoulou', u't']","[81688552, 96824670, 27259416, 51234367, 83922968, 117253436, 24793916, 196417876, 112148882, 126085204, 83634986, 202402265, 378263, 182990093, 47146006, 5578977, 61462015, 182903921, 57182466, 171491864, 26100740, 435674896, 44305485, 55570134, 275687350, 63330220, 563412, 28730576, 5524460, 296795127, 177663862, 77037109, 98169181, 116247239, 18577100, 138695067, 19442113, 69915052, 15498386, 193140225, 7967421, 23873727, 75322848, 94977059, 60442033, 13897346, 17345006, 66412326, 1452536, 16250384, 3177940, 45217359, 44931611, 62768699, 47445008, 47826253, 2260346, 50837075, 6129609, 4453114, 39358719, 22467737, 70584169, 246490181, 28249768, 51952256, 184610176, 33690206, 32025584, 143577991, 122331948, 22735513, 178389797, 80858976, 16832359, 170125389, 70146552, 36829466, 14078236, 83197335, 16957731, 56796620, 62437476, 61905378, 139406133, 61813991, 1050881, 9851253, 873107, 82253365, 11937896, 191841780, 64309210, 235621061, 227194676, 86141883, 42158221, 455125, 23109141, 24424299, 9270915]",citizenshipsintheeuropeanunionbringingforththecomplexity,[u'2000']
Roger1983,"[u'roger', u'db', u'schumacher', u'a']","[30905367, 297020086, 126341200, 78230835, 64604325, 56896854, 48435478, 5931322, 42766408, 4537200, 15981777, 166382787, 52488212, 2414393, 110043939, 31328758, 82070104, 3928091, 60631153, 7811066, 35874986, 64797695, 130338297, 24954327, 149359098, 15496897, 5949519, 2419857, 30124218, 15725716, 1212712, 52095633, 34377264, 1940054, 67023173, 32687342, 131452458, 27293869, 23823055, 83470851, 8731927, 24812216, 148813646, 31444980, 29840793, 151519390, 15758873, 39562356, 12611813, 58321245, 65980633, 85554003, 19023757, 5870579, 18938214, 71440527, 127476076, 150410940, 113807509, 39161355, 24373882, 180225542, 125185298, 46333018, 50981065, 16870542, 28227304, 45312880, 360285816, 30065133, 171871483, 52471097, 6982821, 188345754, 43754256, 5073295, 55938210, 33981664, 7613146, 30120155, 111534327, 18849902, 5639670, 129743871, 40359476, 81057514, 13216189, 44651915, 146093114, 123918883, 366734356, 162904657, 1888738, 136810396, 62957167, 83453309, 90883846, 266968207, 18361492, 209700767, 28083930]",effectsofindividualdifferencesondyadicconversationalstrategies,[u'1983']
Sales1997a,[u'sales'],"[251941626, 211411925, 18921097, 24580290, 24157774, 34261969, 132399546, 113129273, 98626337, 41255704, 76319669, 54945037, 8701684, 67532305, 184782877, 10264337, 72827570, 149112082, 48519831, 26722488, 54231745, 77743287, 24764219, 130402381, 10185248, 58387063, 6732564, 22815775, 142568260, 83239753, 168933790, 6025318, 34838285, 117528605, 30624788, 175390195, 15973179, 26707169, 1422063, 63918134, 21383089, 4166084, 75322848, 68022146, 92183836, 10310046, 7237971, 89786199, 138097254, 14363911, 3177940, 27700512, 188763511, 31379570, 27123205, 184174194, 16545127, 44159834, 23730607, 94140498, 209285398, 133054584, 38892647, 99839539, 32023723, 56483263, 45836148, 101342455, 111120619, 245104761, 35326677, 3956153, 23749028, 32274913, 643932, 23715860, 29853023, 99986952, 64197903, 75665614, 35851315, 155018273, 96827512, 197834547, 93889610, 45831559, 16296790, 71306660, 5772207, 30642551, 13330470, 220285372, 60400287, 7423001, 45101818, 51475527, 138692600, 28501802, 8255825, 74470970, 72331958]",genderandprotestantisminnorthernirelandunionismprotestantismandloyalisminnorthernireland,[]
Petty1986,"[u'petty', u're', u'cacioppo', u'jt']","[108502565, 99733077, 28788902, 54827463, 104471354, 32066348, 94533340, 4889722, 109444576, 6698837, 1065628, 114817172, 38270379, 54446829, 137127528, 3580234, 40320846, 149112082, 82582261, 191119326, 35874986, 217111229, 25034919, 6955785, 10185248, 20009332, 85979667, 83183760, 115014287, 93884450, 44445960, 26572530, 95610250, 56910175, 41575806, 34143576, 15973179, 65369212, 144142198, 24610250, 189683949, 14948204, 127764893, 4733220, 94409092, 106068418, 22068095, 214460681, 131283875, 7192317, 3177940, 175558327, 19023757, 24358128, 14822903, 130285889, 55089167, 345732312, 6129609, 228475197, 17872941, 130448950, 1666953, 107494781, 12947146, 18726290, 75776961, 84700502, 45168480, 28580428, 39842280, 25542961, 2763636, 437148472, 5187889, 23715860, 29853023, 135187171, 64197903, 30120155, 20170017, 66083677, 62437476, 118089969, 61394155, 35820124, 66101923, 114470672, 32624155, 161385891, 105041558, 44136154, 224538355, 13477685, 14627005, 33520177, 108797417, 9495134, 12521982, 34704665, 42242670]",communicationandpersuasioncentralandperipheralroutestoattitudechange,[u'1986']
England1992,"[u'england', u'p']","[392165795, 235618811, 126341200, 54827463, 64604325, 67204263, 71827160, 176411656, 73003232, 4537200, 164704719, 250974593, 154118225, 116878727, 47146006, 12923789, 129077699, 32232188, 17607078, 418344711, 54679289, 172066966, 267711094, 174191444, 46677930, 75743015, 75413793, 28730576, 212660333, 15725716, 142736828, 52095633, 180027452, 224704487, 296527617, 270699959, 263949685, 134217147, 39729099, 368858362, 20686880, 23873727, 42371683, 4733220, 29840793, 57872311, 34660782, 15993035, 1452536, 44713181, 84090547, 509992707, 68637635, 5870579, 40700591, 143609126, 86919775, 150410940, 6129609, 199833961, 89196088, 145703657, 70584169, 16273865, 112769339, 65675301, 98426825, 9022323, 56460963, 55400114, 112875958, 237426034, 31145993, 141294077, 43754256, 87380380, 26594051, 48255617, 14078236, 128625969, 112820041, 372689771, 5639670, 22207132, 212535081, 95374622, 140016415, 44651915, 52448495, 20851018, 34098423, 91274884, 63596152, 136810396, 199609187, 5580216, 138692600, 91835007, 160365126, 24424299, 13402266]",comparableworththeoriesandevidence,[u'1992']
Bimbela2002,"[u'bimbela', u'jl', u'jimnez', u'jm', u'alfaro', u'n', u'gutirrez', u'p', u'march', u'jc']","[17671448, 67447917, 23399841, 71198952, 6693115, 121475903, 11225502, 77101232, 170171109, 19675799, 17378970, 21061127, 378263, 55005133, 98850248, 52809767, 4690943, 16400943, 44124927, 13022851, 56935421, 72531127, 34752021, 24954327, 46193128, 6231731, 6732564, 73115543, 17970980, 21469644, 36207025, 34853527, 34838285, 105234470, 63968658, 11193636, 21526716, 27293869, 24968438, 24610250, 48040010, 3563493, 31927900, 9453877, 82649114, 119450143, 17345006, 39562356, 94040765, 6377473, 35822824, 60283280, 9870347, 42250858, 3031231, 26671547, 55089167, 62269, 72322921, 32333336, 11749624, 22199124, 109813089, 24620974, 19484231, 18726290, 51881232, 105237157, 589574, 42641219, 35326677, 40718855, 5128645, 10226094, 9159206, 28612996, 179197803, 36829466, 7613146, 22646075, 16423864, 52329540, 16783779, 61905378, 81029674, 248550, 354572, 9851253, 59968006, 2727976, 99178340, 17045023, 27989970, 24953281, 12164206, 47259883, 6976103, 33031312, 27373117, 19550288, 14997407]",usodelprofilcticoentrelajuventudensusrelacionesdecoitovaginalcondomuseamongtheyoungengaginginvaginalintercourse,[u'2002']
Beckhard1969,"[u'beckhard', u'r']","[117680125, 17758156, 48957000, 54827463, 65436976, 56896854, 11225502, 176411656, 13492110, 157625971, 35420714, 42951127, 182133841, 68620679, 116593064, 12923789, 185388132, 268467576, 17607078, 7811066, 35874986, 286951489, 86391157, 24954327, 46193128, 15496897, 75413793, 2419857, 17970980, 15725716, 101376366, 93674707, 52455253, 1940054, 20376251, 15216666, 111951993, 48838668, 125402283, 45457566, 72299386, 423653758, 54099563, 147063950, 233591762, 31950789, 8378964, 81207582, 172251224, 38723645, 39582233, 41234498, 38468327, 24358128, 40700591, 201453859, 127476076, 132247958, 286006295, 116653158, 115589079, 22199124, 188019848, 129588603, 181519928, 186907205, 28227304, 99653553, 1043786, 245104761, 212715344, 52471097, 12530359, 60559820, 122657547, 94892512, 214947022, 69240353, 64197903, 37865483, 111534327, 155018273, 5639670, 92653099, 40359476, 248550, 13216189, 112562974, 147290202, 20851018, 164359072, 14234212, 50545965, 154962135, 27783993, 83453309, 218673591, 12372030, 62715981, 35168392, 28083930]",organizationdevelopmentstrategiesandmodels,[u'1969']
Roger1989,"[u'roger', u'db']","[131131634, 60066837, 118728847, 317817607, 16416182, 414438771, 110249015, 77101232, 11751046, 151585845, 70217565, 202402265, 148023110, 153718654, 104617639, 146522364, 114343839, 239114763, 201711735, 95536473, 54576868, 236371880, 224553308, 2184034, 192376810, 132254819, 5949519, 6589799, 284370691, 15725716, 44445960, 40140061, 98827004, 104600512, 67023173, 34143576, 138944194, 73542176, 29598848, 45457566, 22320268, 24812216, 127764893, 13642693, 89315990, 98599772, 17345006, 247437724, 121877715, 310883549, 4863958, 264483753, 567384445, 37153994, 239897202, 11749480, 146991440, 45677607, 48477045, 173512790, 135879493, 67408249, 203238223, 29995419, 181519928, 24438834, 209914298, 69036735, 17276674, 75579665, 37050440, 1243554, 75610082, 225693261, 33167413, 5073295, 156067446, 192561132, 20119067, 49978442, 149098233, 73340741, 5639670, 22324548, 139406133, 81057514, 7647953, 83542228, 113853974, 8695044, 4524170, 32811513, 1888738, 13477685, 27783993, 119840704, 139469111, 12372030, 361936120, 35168392, 43727885]",experimentalstudiesofturntakingbehavior,[u'1989']
Sydow1998,"[u'sydow', u'j', u'windeler', u'a']","[11382417, 38918542, 12953233, 27432013, 6693115, 104114499, 48435478, 16777042, 13492110, 48897456, 76319669, 38985569, 378263, 19887422, 63816882, 3936555, 40963569, 54248533, 17607078, 43088348, 52760648, 56165166, 81326629, 48370598, 5822667, 39614351, 72441437, 100820885, 72330644, 80506736, 1256419, 109325706, 34377264, 48667677, 720386, 16580217, 89007013, 65369212, 59192210, 119940859, 8731927, 3563493, 802597, 7650301, 99006904, 25047391, 738392, 5035090, 9668450, 72948518, 118013659, 63522693, 34738853, 16337477, 3031231, 45953185, 19983319, 19127080, 46015976, 55066419, 24373882, 87478833, 606632, 15783178, 28249768, 66835677, 16430517, 129214064, 122534607, 3980181, 85579264, 27700, 31145993, 21117433, 122657547, 36566098, 30384824, 18330215, 62029267, 14727244, 16423864, 33219884, 4760104, 61905378, 7933671, 9100820, 16296790, 9851253, 59968006, 20851018, 13330470, 14234212, 5330647, 13477685, 12164206, 83453309, 15740975, 24999867, 18361492, 59499242, 22440600]",organizingandevaluatinginterfirmnetworksastructurationistperspectiveonnetworkprocessandeffectiveness,[u'1998']
Weiler1995,"[u'weiler', u'jh']","[30905367, 26767654, 27905180, 54827463, 16589941, 2858579, 93966375, 8907503, 96994136, 79862216, 83634986, 110237653, 63978897, 3104988, 5137519, 12923789, 31376421, 48640908, 17607078, 26722488, 38659657, 47379221, 47369398, 24954327, 86639757, 106918913, 563412, 20047172, 30124218, 875795, 32404965, 39799291, 10458821, 46155358, 30624788, 68090868, 28461464, 65369212, 105241783, 100379052, 8731927, 191290969, 14824697, 208131243, 34277631, 24815192, 54423199, 81207582, 2759065, 32689962, 4630935, 11229963, 42509197, 14376249, 37735077, 139908199, 26320493, 19127080, 19466678, 4453114, 12283592, 19803166, 180631067, 25200506, 89646593, 126027368, 63045656, 49183895, 18094112, 77882398, 58500284, 52471097, 59327670, 78959704, 12722946, 27534934, 19128694, 86521572, 64197903, 55670011, 84809556, 37128277, 141539797, 79772549, 57922748, 71208796, 1050881, 155757680, 43525032, 20851018, 111838698, 43963308, 68021664, 17472532, 7210334, 57670601, 138692600, 173480829, 18361492, 74470970, 12504079]",doeseuropeneedaconstitutionreflectionsondemostelosandthegermanmaastrichtdecision,[u'1995']
